% test error	% train error	
 3.5514e-01	 6.5939e-01	
 3.0238e-01	 3.1332e-01	
 2.7246e-01	 2.4248e-01	
 2.5525e-01	 2.0208e-01	
 2.4443e-01	 1.7706e-01	
 2.2728e-01	 1.6037e-01	
 2.1314e-01	 1.4335e-01	
 1.9824e-01	 1.3102e-01	
 1.8991e-01	 1.1920e-01	
 1.8851e-01	 1.0976e-01	
 1.9011e-01	 1.0159e-01	
 1.9985e-01	 9.5463e-02	
 2.0618e-01	 8.7910e-02	
 2.1411e-01	 8.2658e-02	
 2.2141e-01	 7.8410e-02	
 2.1272e-01	 7.4649e-02	
 2.0781e-01	 7.1981e-02	
 1.9714e-01	 6.9442e-02	
 1.8553e-01	 6.7788e-02	
 1.8545e-01	 6.4609e-02	
 1.8413e-01	 6.4395e-02	
 1.7968e-01	 6.1647e-02	
 1.8268e-01	 5.9583e-02	
 1.8628e-01	 5.7197e-02	
 1.8432e-01	 5.5210e-02	
 1.8494e-01	 5.0788e-02	
 1.8244e-01	 4.8480e-02	
 1.7990e-01	 4.5451e-02	
 1.8075e-01	 4.3886e-02	
 1.7970e-01	 4.1555e-02	
 1.8254e-01	 3.9724e-02	
 1.8322e-01	 3.7475e-02	
 1.8279e-01	 3.5809e-02	
 1.7739e-01	 3.4150e-02	
 1.7588e-01	 3.2204e-02	
 1.7646e-01	 3.0886e-02	
 1.7441e-01	 2.9574e-02	
 1.7474e-01	 2.8002e-02	
 1.7209e-01	 2.7456e-02	
 1.7264e-01	 2.7216e-02	
 1.7184e-01	 2.6672e-02	
 1.7318e-01	 2.6320e-02	
 1.7191e-01	 2.5841e-02	
 1.7543e-01	 2.4751e-02	
 1.8208e-01	 2.5510e-02	
 1.8573e-01	 2.5935e-02	
 1.9435e-01	 2.6148e-02	
 1.9113e-01	 2.6436e-02	
 1.8762e-01	 2.5698e-02	
 1.8141e-01	 2.5339e-02	
 1.7819e-01	 2.4454e-02	
 1.7929e-01	 2.3935e-02	
 1.8123e-01	 2.3710e-02	
 1.8262e-01	 2.2834e-02	
 1.9177e-01	 2.2344e-02	
 2.0231e-01	 2.0638e-02	
 2.0692e-01	 1.9361e-02	
 2.0174e-01	 1.8425e-02	
 2.0202e-01	 1.8192e-02	
 1.9458e-01	 1.7306e-02	
