% test error	% train error	
 1.1299e+00	 1.6279e+00	
 9.1639e-01	 1.0067e+00	
 8.1988e-01	 8.2813e-01	
 7.6280e-01	 7.2495e-01	
 7.2245e-01	 6.5355e-01	
 6.9101e-01	 5.9901e-01	
 6.6555e-01	 5.5480e-01	
 6.4462e-01	 5.1763e-01	
 6.2716e-01	 4.8559e-01	
 6.1239e-01	 4.5746e-01	
 5.9967e-01	 4.3245e-01	
 5.8855e-01	 4.0998e-01	
 5.7868e-01	 3.8963e-01	
 5.6985e-01	 3.7107e-01	
 5.6193e-01	 3.5405e-01	
 5.5484e-01	 3.3837e-01	
 5.4855e-01	 3.2384e-01	
 5.4300e-01	 3.1035e-01	
 5.3813e-01	 2.9778e-01	
 5.3386e-01	 2.8603e-01	
 5.3009e-01	 2.7503e-01	
 5.2672e-01	 2.6470e-01	
 5.2364e-01	 2.5499e-01	
 5.2079e-01	 2.4585e-01	
 5.1808e-01	 2.3723e-01	
 5.1549e-01	 2.2908e-01	
 5.1299e-01	 2.2138e-01	
 5.1057e-01	 2.1408e-01	
 5.0823e-01	 2.0717e-01	
 5.0600e-01	 2.0061e-01	
 5.0387e-01	 1.9439e-01	
 5.0187e-01	 1.8848e-01	
 5.0001e-01	 1.8287e-01	
 4.9830e-01	 1.7754e-01	
 4.9674e-01	 1.7247e-01	
 4.9533e-01	 1.6766e-01	
 4.9407e-01	 1.6307e-01	
 4.9295e-01	 1.5871e-01	
 4.9196e-01	 1.5455e-01	
 4.9110e-01	 1.5058e-01	
 4.9034e-01	 1.4680e-01	
 4.8970e-01	 1.4319e-01	
 4.8914e-01	 1.3974e-01	
 4.8866e-01	 1.3644e-01	
 4.8825e-01	 1.3329e-01	
 4.8790e-01	 1.3026e-01	
 4.8760e-01	 1.2736e-01	
 4.8733e-01	 1.2458e-01	
 4.8710e-01	 1.2191e-01	
 4.8688e-01	 1.1934e-01	
 4.8667e-01	 1.1687e-01	
 4.8646e-01	 1.1449e-01	
 4.8625e-01	 1.1220e-01	
 4.8603e-01	 1.0999e-01	
 4.8578e-01	 1.0786e-01	
 4.8552e-01	 1.0580e-01	
 4.8522e-01	 1.0381e-01	
 4.8489e-01	 1.0188e-01	
 4.8452e-01	 1.0002e-01	
 4.8411e-01	 9.8211e-02	
