% train accuracy	% test accuracy	
 4.9560e+01	 6.7700e+01	
 7.4760e+01	 8.1100e+01	
 8.0840e+01	 8.4200e+01	
 8.3800e+01	 8.4200e+01	
 8.6080e+01	 8.0600e+01	
 8.8500e+01	 8.1300e+01	
 9.0220e+01	 8.2000e+01	
 9.1740e+01	 8.2000e+01	
 9.2760e+01	 8.5300e+01	
 9.3720e+01	 8.6100e+01	
 9.6420e+01	 8.6800e+01	
 9.6840e+01	 8.5400e+01	
 9.7060e+01	 8.4500e+01	
 9.7060e+01	 8.6100e+01	
 9.8240e+01	 8.7300e+01	
 9.9000e+01	 8.6600e+01	
 9.9300e+01	 8.6900e+01	
 9.9380e+01	 8.7000e+01	
 9.9480e+01	 8.6500e+01	
 9.9680e+01	 8.5700e+01	
 9.9740e+01	 8.6000e+01	
