% test error	% train error	
 1.4686e+00	 1.9793e+00	
 1.2512e+00	 1.3897e+00	
 1.1480e+00	 1.1885e+00	
 1.0826e+00	 1.0590e+00	
 1.0389e+00	 9.6508e-01	
 1.0035e+00	 8.9292e-01	
 9.7196e-01	 8.3393e-01	
 9.4543e-01	 7.8358e-01	
 9.2441e-01	 7.3975e-01	
 9.0789e-01	 7.0117e-01	
 8.9435e-01	 6.6690e-01	
 8.8247e-01	 6.3620e-01	
 8.7140e-01	 6.0849e-01	
 8.6084e-01	 5.8326e-01	
 8.5091e-01	 5.6010e-01	
 8.4200e-01	 5.3867e-01	
 8.3444e-01	 5.1872e-01	
 8.2832e-01	 5.0010e-01	
 8.2349e-01	 4.8268e-01	
 8.1968e-01	 4.6639e-01	
 8.1655e-01	 4.5114e-01	
 8.1380e-01	 4.3684e-01	
 8.1117e-01	 4.2342e-01	
 8.0844e-01	 4.1077e-01	
 8.0548e-01	 3.9882e-01	
 8.0226e-01	 3.8748e-01	
 7.9889e-01	 3.7668e-01	
 7.9553e-01	 3.6636e-01	
 7.9240e-01	 3.5649e-01	
 7.8972e-01	 3.4702e-01	
 7.8765e-01	 3.3796e-01	
 7.8630e-01	 3.2926e-01	
 7.8565e-01	 3.2093e-01	
 7.8562e-01	 3.1295e-01	
 7.8603e-01	 3.0529e-01	
 7.8672e-01	 2.9793e-01	
