% train accuracy	% test accuracy	
 3.6740e+01	 5.6200e+01	
 5.8300e+01	 6.1700e+01	
 6.4320e+01	 6.4300e+01	
 6.9380e+01	 6.5900e+01	
 7.3000e+01	 6.6400e+01	
 7.5480e+01	 6.7300e+01	
 7.7620e+01	 6.8800e+01	
 7.9280e+01	 6.9300e+01	
 8.1080e+01	 7.0500e+01	
 8.2260e+01	 7.0800e+01	
 8.3380e+01	 7.1400e+01	
 8.4600e+01	 7.2000e+01	
 8.5740e+01	 7.2400e+01	
 8.6540e+01	 7.2500e+01	
 8.7380e+01	 7.2600e+01	
 8.8480e+01	 7.2400e+01	
 8.9100e+01	 7.2800e+01	
 8.9780e+01	 7.3200e+01	
 9.0500e+01	 7.4000e+01	
 9.1060e+01	 7.4400e+01	
 9.1420e+01	 7.4400e+01	
 9.1980e+01	 7.4600e+01	
 9.2420e+01	 7.4600e+01	
 9.2720e+01	 7.4800e+01	
 9.3100e+01	 7.4900e+01	
 9.3420e+01	 7.4700e+01	
 9.3740e+01	 7.4700e+01	
 9.4120e+01	 7.4800e+01	
 9.4360e+01	 7.5000e+01	
 9.4780e+01	 7.4500e+01	
 9.4920e+01	 7.4200e+01	
 9.5260e+01	 7.4200e+01	
 9.5440e+01	 7.4400e+01	
 9.5560e+01	 7.4200e+01	
 9.5840e+01	 7.4700e+01	
 9.6120e+01	 7.4900e+01	
