% train accuracy	% test accuracy	
 7.5300e+01	 8.7300e+01	
 8.8040e+01	 8.9100e+01	
 8.9780e+01	 9.0100e+01	
 9.0440e+01	 9.0400e+01	
 9.0960e+01	 9.1300e+01	
 9.1360e+01	 9.1100e+01	
 9.1720e+01	 9.1300e+01	
 9.1920e+01	 9.1700e+01	
 9.2140e+01	 9.1600e+01	
 9.2180e+01	 9.1700e+01	
 9.2540e+01	 9.1800e+01	
 9.2620e+01	 9.2000e+01	
 9.2780e+01	 9.2000e+01	
 9.2960e+01	 9.2000e+01	
 9.3100e+01	 9.2100e+01	
 9.3220e+01	 9.2000e+01	
 9.3420e+01	 9.1700e+01	
 9.3540e+01	 9.1700e+01	
 9.3540e+01	 9.2000e+01	
 9.3660e+01	 9.2100e+01	
 9.3880e+01	 9.2100e+01	
 9.3900e+01	 9.2100e+01	
 9.4040e+01	 9.2000e+01	
 9.4240e+01	 9.2300e+01	
 9.4340e+01	 9.2300e+01	
 9.4340e+01	 9.2500e+01	
 9.4600e+01	 9.2600e+01	
 9.4560e+01	 9.2600e+01	
 9.4700e+01	 9.2700e+01	
 9.4640e+01	 9.2800e+01	
 9.4860e+01	 9.2700e+01	
 9.4720e+01	 9.2700e+01	
 9.4820e+01	 9.2700e+01	
 9.4880e+01	 9.2700e+01	
 9.4960e+01	 9.2700e+01	
 9.4920e+01	 9.2800e+01	
 9.4980e+01	 9.2800e+01	
 9.5000e+01	 9.3000e+01	
 9.4980e+01	 9.2900e+01	
 9.5040e+01	 9.2900e+01	
 9.5080e+01	 9.2900e+01	
 9.5160e+01	 9.2900e+01	
 9.5180e+01	 9.2900e+01	
 9.5160e+01	 9.2800e+01	
 9.5320e+01	 9.2800e+01	
 9.5320e+01	 9.2800e+01	
 9.5280e+01	 9.2900e+01	
 9.5400e+01	 9.2900e+01	
 9.5280e+01	 9.2800e+01	
 9.5380e+01	 9.2900e+01	
 9.5440e+01	 9.3000e+01	
 9.5440e+01	 9.2900e+01	
 9.5420e+01	 9.2900e+01	
 9.5380e+01	 9.2900e+01	
 9.5360e+01	 9.2900e+01	
 9.5420e+01	 9.2900e+01	
 9.5420e+01	 9.3000e+01	
 9.5460e+01	 9.2900e+01	
 9.5540e+01	 9.3100e+01	
 9.5520e+01	 9.2900e+01	
