% test error	% train error	
 7.8324e-02	 2.1365e-01	
 6.2219e-02	 6.8397e-02	
 5.5621e-02	 5.4728e-02	
 5.2491e-02	 4.7688e-02	
 4.9224e-02	 4.3138e-02	
 4.7463e-02	 3.9727e-02	
 4.6115e-02	 3.7018e-02	
 4.4487e-02	 3.5091e-02	
 4.3920e-02	 3.3126e-02	
 4.3486e-02	 3.1646e-02	
 4.2408e-02	 3.0595e-02	
 4.1876e-02	 2.9300e-02	
 4.1343e-02	 2.8315e-02	
 4.1126e-02	 2.7477e-02	
 4.0756e-02	 2.6614e-02	
 4.0392e-02	 2.6073e-02	
 4.0348e-02	 2.5117e-02	
 4.0107e-02	 2.4574e-02	
 4.0054e-02	 2.4087e-02	
 3.9363e-02	 2.3527e-02	
 3.9051e-02	 2.2890e-02	
 3.9099e-02	 2.2703e-02	
 3.8944e-02	 2.2162e-02	
 3.9042e-02	 2.1629e-02	
 3.8832e-02	 2.1216e-02	
 3.8850e-02	 2.0979e-02	
 3.8549e-02	 2.0594e-02	
 3.8524e-02	 2.0305e-02	
 3.8583e-02	 2.0139e-02	
 3.8359e-02	 1.9904e-02	
 3.8229e-02	 1.9465e-02	
 3.8331e-02	 1.9268e-02	
 3.8101e-02	 1.9013e-02	
 3.7992e-02	 1.8812e-02	
 3.7866e-02	 1.8512e-02	
 3.8011e-02	 1.8428e-02	
 3.7817e-02	 1.8266e-02	
 3.7651e-02	 1.7986e-02	
 3.7645e-02	 1.7850e-02	
 3.7535e-02	 1.7693e-02	
 3.7519e-02	 1.7476e-02	
 3.7376e-02	 1.7303e-02	
 3.7459e-02	 1.7331e-02	
 3.7529e-02	 1.6917e-02	
 3.7367e-02	 1.6819e-02	
 3.7466e-02	 1.6658e-02	
 3.7439e-02	 1.6469e-02	
 3.7230e-02	 1.6378e-02	
 3.7123e-02	 1.6408e-02	
 3.7287e-02	 1.6065e-02	
 3.7289e-02	 1.5969e-02	
 3.7423e-02	 1.5866e-02	
 3.7502e-02	 1.5723e-02	
 3.7492e-02	 1.5680e-02	
 3.7473e-02	 1.5542e-02	
 3.7384e-02	 1.5429e-02	
 3.7115e-02	 1.5277e-02	
 3.7419e-02	 1.5114e-02	
 3.7270e-02	 1.5170e-02	
 3.7203e-02	 1.4943e-02	
