% test error	% train error	
 2.1382e+00	 2.2507e+00	
 1.9305e+00	 2.0660e+00	
 1.6505e+00	 1.8203e+00	
 1.3546e+00	 1.5270e+00	
 1.1147e+00	 1.2595e+00	
 9.4298e-01	 1.0578e+00	
 8.2191e-01	 9.1432e-01	
 7.3419e-01	 8.1016e-01	
 6.6850e-01	 7.3153e-01	
 6.1776e-01	 6.6989e-01	
 5.7753e-01	 6.1997e-01	
 5.4488e-01	 5.7844e-01	
 5.1786e-01	 5.4311e-01	
 4.9510e-01	 5.1256e-01	
 4.7565e-01	 4.8576e-01	
 4.5883e-01	 4.6202e-01	
 4.4413e-01	 4.4084e-01	
 4.3116e-01	 4.2181e-01	
 4.1964e-01	 4.0465e-01	
 4.0933e-01	 3.8907e-01	
 4.0006e-01	 3.7489e-01	
 3.9167e-01	 3.6190e-01	
 3.8406e-01	 3.4995e-01	
 3.7711e-01	 3.3892e-01	
 3.7075e-01	 3.2869e-01	
 3.6491e-01	 3.1916e-01	
 3.5953e-01	 3.1025e-01	
 3.5456e-01	 3.0189e-01	
 3.4995e-01	 2.9402e-01	
 3.4567e-01	 2.8658e-01	
 3.4168e-01	 2.7954e-01	
 3.3795e-01	 2.7285e-01	
 3.3446e-01	 2.6648e-01	
 3.3120e-01	 2.6040e-01	
 3.2812e-01	 2.5459e-01	
 3.2523e-01	 2.4902e-01	
 3.2251e-01	 2.4367e-01	
 3.1994e-01	 2.3852e-01	
 3.1751e-01	 2.3357e-01	
 3.1520e-01	 2.2879e-01	
 3.1302e-01	 2.2417e-01	
 3.1094e-01	 2.1971e-01	
 3.0898e-01	 2.1539e-01	
 3.0710e-01	 2.1120e-01	
 3.0531e-01	 2.0714e-01	
 3.0360e-01	 2.0320e-01	
 3.0198e-01	 1.9937e-01	
 3.0042e-01	 1.9565e-01	
 2.9893e-01	 1.9203e-01	
 2.9751e-01	 1.8850e-01	
 2.9614e-01	 1.8507e-01	
 2.9482e-01	 1.8172e-01	
 2.9356e-01	 1.7846e-01	
 2.9235e-01	 1.7528e-01	
 2.9119e-01	 1.7217e-01	
 2.9006e-01	 1.6914e-01	
 2.8898e-01	 1.6618e-01	
 2.8794e-01	 1.6328e-01	
 2.8694e-01	 1.6045e-01	
 2.8597e-01	 1.5768e-01	
