% train accuracy	% test accuracy	
 1.1620e+01	 1.1300e+01	
 2.4540e+01	 3.2600e+01	
 3.5500e+01	 4.3100e+01	
 4.2600e+01	 4.7900e+01	
 4.7040e+01	 5.2000e+01	
 5.0580e+01	 5.5500e+01	
 5.3760e+01	 5.9000e+01	
 5.6460e+01	 6.1500e+01	
 5.8560e+01	 6.3300e+01	
 6.0760e+01	 6.4400e+01	
 6.2340e+01	 6.5400e+01	
 6.3640e+01	 6.6500e+01	
 6.5000e+01	 6.7500e+01	
 6.6080e+01	 6.8800e+01	
 6.7320e+01	 6.9000e+01	
 6.8080e+01	 7.0200e+01	
 6.8800e+01	 7.0400e+01	
 6.9700e+01	 7.0500e+01	
 7.0520e+01	 7.1700e+01	
 7.1040e+01	 7.2200e+01	
 7.1500e+01	 7.2400e+01	
 7.2120e+01	 7.2500e+01	
 7.2540e+01	 7.3200e+01	
 7.3020e+01	 7.3600e+01	
 7.3340e+01	 7.3600e+01	
 7.3620e+01	 7.3900e+01	
 7.3960e+01	 7.3900e+01	
 7.4340e+01	 7.4000e+01	
 7.4780e+01	 7.4100e+01	
 7.5320e+01	 7.4100e+01	
 7.4680e+01	 7.4200e+01	
 7.6380e+01	 7.4200e+01	
 7.6820e+01	 7.4600e+01	
 7.7080e+01	 7.4900e+01	
 7.7440e+01	 7.5100e+01	
 7.7680e+01	 7.4900e+01	
 7.7900e+01	 7.4900e+01	
 7.8300e+01	 7.5000e+01	
 7.8640e+01	 7.5100e+01	
 7.9060e+01	 7.5000e+01	
 7.9520e+01	 7.5300e+01	
 7.9780e+01	 7.5200e+01	
 8.0000e+01	 7.5600e+01	
 8.0220e+01	 7.5600e+01	
 8.0640e+01	 7.5600e+01	
 8.0880e+01	 7.5400e+01	
 8.1140e+01	 7.5500e+01	
 8.1440e+01	 7.5400e+01	
 8.1660e+01	 7.5600e+01	
 8.1800e+01	 7.5700e+01	
 8.2060e+01	 7.5800e+01	
 8.2240e+01	 7.5900e+01	
 8.2460e+01	 7.6100e+01	
 8.2720e+01	 7.6100e+01	
 8.3000e+01	 7.6200e+01	
 8.3220e+01	 7.6200e+01	
 8.3560e+01	 7.6300e+01	
 8.3720e+01	 7.6500e+01	
 8.4000e+01	 7.6500e+01	
 8.4300e+01	 7.6700e+01	

