% train accuracy	% test accuracy	
 4.7780e+01	 7.9900e+01	
 8.0880e+01	 8.3200e+01	
 8.3720e+01	 8.4700e+01	
 8.5200e+01	 8.5500e+01	
 8.6300e+01	 8.6400e+01	
 8.7140e+01	 8.7000e+01	
 8.7720e+01	 8.7300e+01	
 8.8520e+01	 8.7500e+01	
 8.9020e+01	 8.8100e+01	
 8.9520e+01	 8.8400e+01	
 8.9940e+01	 8.8800e+01	
 9.0340e+01	 8.8900e+01	
 9.0760e+01	 8.9300e+01	
 9.1120e+01	 8.9500e+01	
 9.1500e+01	 8.9500e+01	
 9.1820e+01	 8.9600e+01	
 9.1980e+01	 8.9700e+01	
 9.2200e+01	 8.9900e+01	
 9.2460e+01	 8.9800e+01	
 9.2740e+01	 8.9900e+01	
 9.2840e+01	 9.0000e+01	
 9.3060e+01	 9.0000e+01	
 9.3320e+01	 9.0100e+01	
 9.3580e+01	 9.0200e+01	
 9.3800e+01	 9.0300e+01	
 9.4000e+01	 9.0100e+01	
 9.4220e+01	 9.0000e+01	
 9.4440e+01	 9.0000e+01	
 9.4580e+01	 9.0200e+01	
 9.4680e+01	 9.0200e+01	
 9.4860e+01	 9.0300e+01	
 9.5060e+01	 9.0500e+01	
 9.5180e+01	 9.0700e+01	
 9.5340e+01	 9.0800e+01	
 9.5420e+01	 9.0900e+01	
 9.5540e+01	 9.1000e+01	
 9.5580e+01	 9.1000e+01	
 9.5720e+01	 9.1000e+01	
 9.5800e+01	 9.1000e+01	
 9.5900e+01	 9.1000e+01	
 9.5960e+01	 9.1000e+01	
 9.6020e+01	 9.1100e+01	
 9.6160e+01	 9.1100e+01	
 9.6220e+01	 9.1100e+01	
 9.6300e+01	 9.1100e+01	
 9.6460e+01	 9.1000e+01	
 9.6540e+01	 9.1000e+01	
 9.6600e+01	 9.1100e+01	
 9.6700e+01	 9.1100e+01	
 9.6800e+01	 9.1100e+01	
 9.6800e+01	 9.1100e+01	
 9.6880e+01	 9.0900e+01	
 9.6960e+01	 9.0900e+01	
 9.6980e+01	 9.0900e+01	
 9.7040e+01	 9.0900e+01	
 9.7100e+01	 9.0800e+01	
 9.7160e+01	 9.0800e+01	
 9.7200e+01	 9.0800e+01	
 9.7280e+01	 9.0700e+01	
 9.7380e+01	 9.0700e+01	
